   0.00000000       0.00000000    
  0.965925813      0.209819078    
   1.93185163      0.321638137    
   2.89777756      0.335457176    
   3.86370325      0.251276255    
   4.82962894       6.90952539E-02
   5.79555511     -0.211085677    
  
   0.00000000       0.00000000    
  0.866025388      0.451000005    
   1.73205078      0.804000020    
   2.59807611       1.05900002    
   3.46410155       1.21599996    
   4.33012676       1.27499998    
   5.19615221       1.23599994    
   6.06217718       1.09899998    
   6.92820311      0.863999844    
   7.79422855      0.530999660    
   8.66025352       9.99999046E-02
   9.52627945     -0.429000378    
  
   0.00000000       0.00000000    
  0.707106769      0.658106744    
   1.41421354       1.21821356    
   2.12132049       1.68032050    
   2.82842708       2.04442692    
   3.53553391       2.31053400    
   4.24264097       2.47864103    
   4.94974756       2.54874754    
   5.65685415       2.52085400    
   6.36396122       2.39496088    
   7.07106781       2.17106771    
   7.77817488       1.84917450    
   8.48528194       1.42928171    
   9.19238853      0.911387444    
   9.89949512      0.295495033    
   10.6066017     -0.418398857    
  
   0.00000000       0.00000000    
  0.499999970      0.817025423    
  0.999999940       1.53605092    
   1.49999988       2.15707636    
   1.99999988       2.68010187    
   2.49999976       3.10512733    
   2.99999976       3.43215275    
   3.49999952       3.66117811    
   3.99999976       3.79220343    
   4.49999952       3.82522917    
   4.99999952       3.76025438    
   5.49999952       3.59728003    
   5.99999952       3.33630514    
   6.49999952       2.97733021    
   6.99999905       2.52035618    
   7.49999905       1.96538067    
   7.99999952       1.31240654    
   8.49999905      0.561432838    
   8.99999905     -0.287542343    
  
   0.00000000       0.00000000    
  0.258819073      0.916925788    
  0.517638147       1.73585165    
  0.776457250       2.45677757    
   1.03527629       3.07970333    
   1.29409540       3.60462904    
   1.55291450       4.03155518    
   1.81173348       4.36048031    
   2.07055259       4.59140635    
   2.32937169       4.72433233    
   2.58819079       4.75925779    
   2.84700990       4.69618368    
   3.10582900       4.53511000    
   3.36464810       4.27603531    
   3.62346697       3.91896057    
   3.88228607       3.46388626    
   4.14110518       2.91081238    
   4.39992428       2.25973797    
   4.65874338       1.51066399    
   4.91756248      0.663589478    
   5.17638159     -0.281484604    
  
  -0.00000000       0.00000000    
  -4.37113918E-08  0.950999975    
  -8.74227837E-08   1.80400002    
  -1.31134172E-07   2.55900002    
  -1.74845567E-07   3.21600008    
  -2.18556949E-07   3.77500010    
  -2.62268344E-07   4.23600006    
  -3.05979711E-07   4.59899998    
  -3.49691135E-07   4.86399984    
  -3.93402530E-07   5.03099966    
  -4.37113897E-07   5.09999990    
  -4.80825292E-07   5.07099962    
  -5.24536688E-07   4.94399977    
  -5.68248083E-07   4.71899986    
  -6.11959422E-07   4.39599991    
  -6.55670874E-07   3.97499943    
  -6.99382269E-07   3.45599937    
  -7.43093665E-07   2.83899975    
  -7.86805060E-07   2.12399864    
  -8.30516399E-07   1.31099892    
  -8.74227794E-07  0.399999619    
  -9.17939246E-07 -0.609001160    
  
